Spike Times (s)
0.7194
0.7215333333333334
0.7224333333333334
0.7236666666666667
0.7257333333333333
0.7268
0.7278333333333333
0.7299333333333333
0.7372333333333333
0.7641333333333333
0.7652
0.7662666666666667
0.7673333333333333
0.7901
0.7912
0.7922333333333333
0.7933
0.7944
0.7954333333333333
0.7964666666666667
0.7976
0.7997
0.8008333333333333
0.8070666666666667
0.8124
0.8134666666666667
0.8339333333333333
0.8349666666666666
0.8524666666666667
0.8535333333333334
0.8546666666666667
0.8578
0.8588
0.8599
0.8619666666666667
0.863
0.8640333333333333
0.8662666666666666
0.8673
0.8684
0.8908333333333334
0.8931333333333333
0.8952
0.8962666666666667
0.8983333333333333
0.9014666666666666
0.9087666666666666
0.9211
0.9222666666666667
0.9234
0.9243666666666667
0.9254333333333333
0.9264666666666667
0.9275666666666667
0.9286
0.9307333333333333
0.9318
0.9328666666666666
0.9339333333333333
0.935
0.9360666666666667
0.9371
0.9382333333333334
0.9392666666666667
0.9402666666666667
0.9413666666666667
0.9607666666666667
0.9618
0.9670333333333333
0.9886666666666667
0.9897666666666667
0.9907666666666667
0.9918333333333333
0.9928666666666667
0.9940666666666667
0.9951
1.0038
1.0102
1.0155333333333334
1.0220333333333333
1.023
1.0251333333333332
1.0262666666666667
1.0282666666666667
1.0355
1.0555
1.0584666666666667
1.0595
1.0605666666666667
1.0616666666666668
1.0648666666666666
1.066
1.0681666666666667
1.0735333333333332
1.0756666666666668
1.0886
1.0939333333333334
1.096
1.1412
1.1433333333333333
1.1444666666666667
1.1499333333333333
1.1519333333333333
1.1551
1.1561666666666666
1.1573
1.1583
1.1624333333333334
1.1958333333333333
1.1978666666666666
1.2882
1.2892666666666666
1.2903333333333333
1.2914
1.2925
1.2935333333333334
1.2946
1.2956666666666667
1.2967333333333333
1.332
1.3330666666666666
1.3373
1.3393
1.3465666666666667
1.3486
1.3558666666666668
1.3580333333333334
1.3590666666666666
1.3611666666666666
1.3622333333333334
1.3633
1.3643666666666667
1.3686666666666667
1.3846
1.3856
1.4225
1.4246
1.4266666666666667
1.4299333333333333
1.4587666666666668
1.4608666666666668
1.4620333333333333
1.4640666666666666
1.4651
1.4671666666666667
1.4755333333333334
1.4765333333333333
1.4888666666666666
1.5081666666666667
1.5103
1.5113666666666667
1.5135
1.5337666666666667
1.5597666666666667
1.6414
1.6906
1.6980666666666666
1.7022
1.7134333333333334
1.7155666666666667
1.7165666666666666
1.7177666666666667
1.7187333333333332
1.7209333333333334
1.7218
1.7229
1.7239333333333333
1.725
1.7260333333333333
1.7271333333333334
1.7281666666666666
1.7292333333333334
1.7302666666666666
1.7313666666666667
1.7324
1.7334666666666667
1.7345
1.7614333333333334
1.7874333333333334
1.7885333333333333
1.7937666666666667
1.8268333333333333
1.829
1.8320666666666667
1.8332666666666666
1.8424
1.8434
1.8455333333333332
1.8466
1.8486666666666667
1.8498666666666668
1.8529333333333333
1.8550666666666666
1.8561
1.8571333333333333
1.8582333333333334
1.8592666666666666
1.8603
1.8613333333333333
1.9009
1.9164333333333334
1.9195666666666666
1.9557333333333333
1.9609666666666667
1.9619666666666666
1.9640666666666666
1.9703333333333333
1.9881666666666666
2.027633333333333
4.730666666666667
4.731733333333334
4.733866666666667
4.734866666666667
4.7359333333333336
4.737
4.739133333333333
4.7531
4.757466666666667
4.7584333333333335
4.759533333333334
4.7606
4.7697666666666665
4.771966666666667
4.772966666666667
4.774033333333334
4.775066666666667
4.7803
4.781366666666667
4.7824
4.783433333333333
4.7845
4.7855
4.7876
4.804666666666667
4.818733333333333
4.8208
4.8219
4.822966666666667
4.823966666666666
4.8596
4.876566666666666
4.880966666666667
4.884133333333334
4.8853
4.886333333333333
4.8885
4.892633333333333
4.893633333333334
4.909033333333333
4.911133333333333
4.912166666666667
4.913333333333333
4.9154
4.947633333333333
4.949766666666667
4.950666666666667
4.9519
4.952866666666667
4.9539333333333335
4.955
4.956066666666667
4.959266666666666
4.962633333333334
4.9637
4.964766666666667
4.9668
4.9886
